#! FIELDS ab1 projection
#! SET min_ab1 -0.0619522
#! SET max_ab1 11.3508
#! SET nbins_ab1  324
#! SET periodic_ab1 false
   -0.061952200  -14.512837422
   -0.026618602  -14.512837422
    0.008714996  -14.512837422
    0.044048594  -14.512837422
    0.079382193  -14.512837422
    0.114715791  -14.512837422
    0.150049389  -14.512837422
    0.185382987  -14.512837422
    0.220716585  -14.512837422
    0.256050183  -14.512837422
    0.291383781  -14.512837422
    0.326717380  -14.512837422
    0.362050978  -14.512837422
    0.397384576  -14.512837422
    0.432718174  -14.512837422
    0.468051772  -14.512837422
    0.503385370  -14.512837422
    0.538718968  -14.512837422
    0.574052567  -14.512837422
    0.609386165  -14.512837422
    0.644719763  -14.512837422
    0.680053361  -14.512837422
    0.715386959  -14.512837422
    0.750720557  -14.512837422
    0.786054155  -14.512837422
    0.821387754  -14.512837422
    0.856721352  -14.512837422
    0.892054950  -14.512837422
    0.927388548  -14.512837422
    0.962722146  -14.512837422
    0.998055744  -14.512837422
    1.033389342  -14.512837422
    1.068722941  -14.512837422
    1.104056539  -14.512837422
    1.139390137  -14.512837422
    1.174723735  -14.512837422
    1.210057333  -14.512837422
    1.245390931  -14.512837422
    1.280724529  -14.512837422
    1.316058128  -14.512837422
    1.351391726  -14.512837422
    1.386725324  -14.512837422
    1.422058922  -14.512837422
    1.457392520  -14.512837422
    1.492726118  -14.512837422
    1.528059716  -14.512837422
    1.563393315  -14.512837422
    1.598726913  -14.512837422
    1.634060511  -14.512837422
    1.669394109  -14.512837422
    1.704727707  -14.512837422
    1.740061305  -14.512837422
    1.775394903  -14.512837422
    1.810728502  -14.512837422
    1.846062100  -14.512837422
    1.881395698  -14.512838372
    1.916729296  -14.512841224
    1.952062894  -14.512850850
    1.987396492  -14.512880722
    2.022730090  -14.512963155
    2.058063689  -14.513164317
    2.093397287  -14.513611898
    2.128730885  -14.514534914
    2.164064483  -14.516345247
    2.199398081  -14.519761097
    2.234731679  -14.526059259
    2.270065277  -14.537322149
    2.305398876  -14.556706856
    2.340732474  -14.588579983
    2.376066072  -14.638337340
    2.411399670  -14.711965228
    2.446733268  -14.815108458
    2.482066866  -14.952176998
    2.517400464  -15.125325127
    2.552734063  -15.333280712
    2.588067661  -15.570487163
    2.623401259  -15.829340157
    2.658734857  -16.107316866
    2.694068455  -16.413146626
    2.729402053  -16.762682274
    2.764735651  -17.165965673
    2.800069250  -17.618109568
    2.835402848  -18.103173381
    2.870736446  -18.606327980
    2.906070044  -19.120509964
    2.941403642  -19.644806393
    2.976737240  -20.181338101
    3.012070838  -20.737102836
    3.047404437  -21.322768716
    3.082738035  -21.945868609
    3.118071633  -22.602463876
    3.153405231  -23.278386163
    3.188738829  -23.959493259
    3.224072427  -24.636333873
    3.259406025  -25.300557835
    3.294739624  -25.934115008
    3.330073222  -26.509230442
    3.365406820  -27.007455529
    3.400740418  -27.441031143
    3.436074016  -27.847926774
    3.471407614  -28.260414952
    3.506741212  -28.678247157
    3.542074811  -29.070348216
    3.577408409  -29.398447654
    3.612742007  -29.645321143
    3.648075605  -29.826070353
    3.683409203  -29.979671604
    3.718742801  -30.150028566
    3.754076399  -30.368868529
    3.789409998  -30.649470009
    3.824743596  -30.992672872
    3.860077194  -31.396198344
    3.895410792  -31.857084012
    3.930744390  -32.375153092
    3.966077988  -32.958937054
    4.001411586  -33.620269319
    4.036745185  -34.352360360
    4.072078783  -35.124072536
    4.107412381  -35.900019340
    4.142745979  -36.657948715
    4.178079577  -37.391277970
    4.213413175  -38.107651273
    4.248746773  -38.826983549
    4.284080372  -39.566769881
    4.319413970  -40.328308933
    4.354747568  -41.098994525
    4.390081166  -41.862684290
    4.425414764  -42.609685626
    4.460748362  -43.337093538
