#! FIELDS ab2 projection
#! SET min_ab2 -0.350696
#! SET max_ab2 11.3491
#! SET nbins_ab2  332
#! SET periodic_ab2 false
   -0.350696000  -14.460002366
   -0.315349184  -14.484468512
   -0.280002369  -14.563411266
   -0.244655553  -14.798222997
   -0.209308737  -15.464804961
   -0.173961921  -17.321004827
   -0.138615106  -21.965286382
   -0.103268290  -30.888674112
   -0.067921474  -44.139072293
   -0.032574659  -60.345496634
    0.002772157  -76.968946554
    0.038118973  -91.082546762
    0.073465789 -100.602972570
    0.108812604 -105.175780790
    0.144159420 -106.094877753
    0.179506236 -105.378126264
    0.214853051 -104.682773646
    0.250199867 -104.724657195
    0.285546683 -105.380596857
    0.320893498 -106.185102915
    0.356240314 -106.763039173
    0.391587130 -106.984215845
    0.426933946 -106.904208161
    0.462280761 -106.680156843
    0.497627577 -106.439892080
    0.532974393 -106.239412237
    0.568321208 -106.065594195
    0.603668024 -105.862883937
    0.639014840 -105.589408478
    0.674361656 -105.255346660
    0.709708471 -104.918996826
    0.745055287 -104.647442698
    0.780402103 -104.473417376
    0.815748918 -104.378013282
    0.851095734 -104.321807949
    0.886442550 -104.326404276
    0.921789366 -104.506036298
    0.957136181 -104.990315573
    0.992482997 -105.819703540
    1.027829813 -106.914272455
    1.063176628 -108.100845974
    1.098523444 -109.179288754
    1.133870260 -109.993423405
    1.169217076 -110.483700112
    1.204563891 -110.702073201
    1.239910707 -110.772347193
    1.275257523 -110.814240555
    1.310604338 -110.874262772
    1.345951154 -110.925114395
    1.381297970 -110.910358360
    1.416644785 -110.801850068
    1.451991601 -110.604715524
    1.487338417 -110.344293246
    1.522685233 -110.041191092
    1.558032048 -109.705113681
    1.593378864 -109.348898875
    1.628725680 -108.997423710
    1.664072495 -108.677015527
    1.699419311 -108.381027498
    1.734766127 -108.061150620
    1.770112943 -107.653728573
    1.805459758 -107.135597820
    1.840806574 -106.556025770
    1.876153390 -106.025737266
    1.911500205 -105.680094109
    1.946847021 -105.629016590
    1.982193837 -105.909783906
    2.017540653 -106.459072994
    2.052887468 -107.118544142
    2.088234284 -107.694982796
    2.123581100 -108.040392536
    2.158927915 -108.103697490
    2.194274731 -107.929198323
    2.229621547 -107.616992865
    2.264968363 -107.271365139
    2.300315178 -106.961896874
    2.335661994 -106.716701746
    2.371008810 -106.540692519
    2.406355625 -106.430551723
    2.441702441 -106.370905615
    2.477049257 -106.346006832
    2.512396073 -106.349390819
    2.547742888 -106.380585039
    2.583089704 -106.433620162
    2.618436520 -106.498258090
    2.653783335 -106.578936271
    2.689130151 -106.704702013
    2.724476967 -106.913746362
    2.759823782 -107.218548774
    2.795170598 -107.608731713
    2.830517414 -108.071232869
    2.865864230 -108.594396246
    2.901211045 -109.156314682
    2.936557861 -109.724140718
    2.971904677 -110.260085271
    3.007251492 -110.728335853
    3.042598308 -111.104527922
    3.077945124 -111.379110718
    3.113291940 -111.555732488
    3.148638755 -111.642121619
    3.183985571 -111.639651541
    3.219332387 -111.552231843
    3.254679202 -111.403196123
    3.290026018 -111.228216323
    3.325372834 -111.054814511
    3.360719650 -110.889468094
    3.396066465 -110.725134014
    3.431413281 -110.571367817
    3.466760097 -110.466824619
    3.502106912 -110.464434041
    3.537453728 -110.610761715
    3.572800544 -110.933238328
    3.608147360 -111.426577207
    3.643494175 -112.054687796
    3.678840991 -112.759946509
    3.714187807 -113.489995007
    3.749534622 -114.222530947
    3.784881438 -114.964260894
    3.820228254 -115.729153360
    3.855575069 -116.512294349
    3.890921885 -117.278224845
    3.926268701 -117.981389679
    3.961615517 -118.567537643
    3.996962332 -118.980611127
    4.032309148 -119.163913055
    4.067655964 -119.101069613
    4.103002779 -118.833247390
    4.138349595 -118.427264261
    4.173696411 -117.940851624
    4.209043227 -117.425400061
    4.244390042 -116.939819786
    4.279736858 -116.543020341
    4.315083674 -116.278102468
    4.350430489 -116.157415833
    4.385777305 -116.161556457
    4.421124121 -116.253981933
    4.456470937 -116.402815251
    4.491817752 -116.589725491
    4.527164568 -116.800878540
    4.562511384 -117.011261779
    4.597858199 -117.183780455
    4.633205015 -117.279967682
    4.668551831 -117.282091079
    4.703898647 -117.204075409
    4.739245462 -117.088037650
    4.774592278 -116.981361292
    4.809939094 -116.904437895
    4.845285909 -116.851694466
    4.880632725 -116.811832357
    4.915979541 -116.780102935
    4.951326356 -116.754692218
    4.986673172 -116.727585363
    5.022019988 -116.688519610
    5.057366804 -116.632969077
    5.092713619 -116.564426449
    5.128060435 -116.485160323
    5.163407251 -116.393460528
    5.198754066 -116.289439627
    5.234100882 -116.172828787
    5.269447698 -116.031572348
    5.304794514 -115.858481201
    5.340141329 -115.684740854
    5.375488145 -115.580975381
    5.410834961 -115.600912170
    5.446181776 -115.738260042
    5.481528592 -115.936540648
    5.516875408 -116.128716678
    5.552222224 -116.272526971
    5.587569039 -116.348792363
    5.622915855 -116.340079704
    5.658262671 -116.229272926
    5.693609486 -116.030288693
    5.728956302 -115.801716630
    5.764303118 -115.593094699
    5.799649934 -115.388779871
    5.834996749 -115.121260794
    5.870343565 -114.754991789
    5.905690381 -114.321315100
    5.941037196 -113.898302050
    5.976384012 -113.547416386
    6.011730828 -113.267880005
    6.047077644 -113.002061990
    6.082424459 -112.667073316
    6.117771275 -112.211343015
    6.153118091 -111.652254024
    6.188464906 -111.058445242
    6.223811722 -110.486542712
    6.259158538 -109.947399340
    6.294505353 -109.435164044
    6.329852169 -108.961927285
    6.365198985 -108.567054878
    6.400545801 -108.301352240
    6.435892616 -108.196988669
    6.471239432 -108.245503565
    6.506586248 -108.393003208
    6.541933063 -108.562421834
    6.577279879 -108.700453283
    6.612626695 -108.798674723
    6.647973511 -108.876083878
    6.683320326 -108.940211560
    6.718667142 -108.964269562
    6.754013958 -108.910547083
    6.789360773 -108.768362392
    6.824707589 -108.573993522
    6.860054405 -108.379615446
    6.895401221 -108.203311651
    6.930748036 -107.992345738
    6.966094852 -107.652563442
    7.001441668 -107.132948305
    7.036788483 -106.475804219
    7.072135299 -105.768689927
    7.107482115 -105.079142049
    7.142828931 -104.442699043
    7.178175746 -103.868444909
    7.213522562 -103.340932248
    7.248869378 -102.833844874
    7.284216193 -102.333480976
    7.319563009 -101.843101167
    7.354909825 -101.374136426
    7.390256640 -100.939005045
    7.425603456 -100.544299600
    7.460950272 -100.182563718
    7.496297088  -99.842170955
    7.531643903  -99.509127889
    7.566990719  -99.171212934
    7.602337535  -98.807522944
    7.637684350  -98.389606349
    7.673031166  -97.910413076
    7.708377982  -97.421944396
    7.743724798  -97.017420783
    7.779071613  -96.771200975
    7.814418429  -96.709194387
    7.849765245  -96.813434882
    7.885112060  -97.022153523
    7.920458876  -97.228257953
    7.955805692  -97.332832721
    7.991152508  -97.301209654
    8.026499323  -97.185572481
    8.061846139  -97.095328145
    8.097192955  -97.124814365
    8.132539770  -97.291552137
    8.167886586  -97.525602932
    8.203233402  -97.704952526
    8.238580218  -97.713992002
    8.273927033  -97.497135412
    8.309273849  -97.082246601
    8.344620665  -96.562709435
    8.379967480  -96.044285159
    8.415314296  -95.600890774
    8.450661112  -95.267923880
    8.486007927  -95.057801413
    8.521354743  -94.978231112
    8.556701559  -95.012043555
    8.592048375  -95.115503675
    8.627395190  -95.238967500
    8.662742006  -95.331724622
    8.698088822  -95.345804731
    8.733435637  -95.261474591
    8.768782453  -95.102622125
    8.804129269  -94.927634033
    8.839476085  -94.773448701
    8.874822900  -94.627360411
    8.910169716  -94.437502318
    8.945516532  -94.143816340
    8.980863347  -93.707465054
    9.016210163  -93.132198249
    9.051556979  -92.469574582
    9.086903795  -91.801418148
    9.122250610  -91.218179659
    9.157597426  -90.789394208
    9.192944242  -90.538794697
    9.228291057  -90.435402101
    9.263637873  -90.429595326
    9.298984689  -90.483796286
    9.334331505  -90.589756921
    9.369678320  -90.769985908
    9.405025136  -91.065213807
    9.440371952  -91.502338752
    9.475718767  -92.066263662
    9.511065583  -92.697892466
    9.546412399  -93.322996358
    9.581759215  -93.877567685
    9.617106030  -94.332342751
    9.652452846  -94.702794762
    9.687799662  -95.048263422
    9.723146477  -95.442124898
    9.758493293  -95.894437378
    9.793840109  -96.293775211
    9.829186924  -96.444503252
    9.864533740  -96.157133349
    9.899880556  -95.321633954
    9.935227372  -93.917260809
    9.970574187  -91.994728584
   10.005921003  -89.676364420
   10.041267819  -87.191495090
   10.076614634  -84.910173302
   10.111961450  -83.211127633
   10.147308266  -82.177659299
   10.182655082  -81.584843839
   10.218001897  -81.236499438
   10.253348713  -81.052604564
